1.550833, 0.626519
1.550833, 0.626519
1.550833, 0.626519
1.550833, 0.626519
1.550833, 0.626519
1.550833, 0.637446
1.550833, 0.637446
1.550833, 0.648372
1.550833, 0.648372
1.550833, 0.659299
1.550833, 0.659299
1.539906, 0.659299
1.539906, 0.659299
1.539906, 0.659299
1.539906, 0.659299
1.539906, 0.659299
1.539906, 0.659299
1.539906, 0.659299
1.528982, 0.659299
1.528982, 0.659299
1.528982, 0.659299
1.528982, 0.670226
1.528982, 0.670226
1.518054, 0.670226
1.518054, 0.670226
1.518054, 0.681151
1.507127, 0.692078
1.507127, 0.692078
1.507127, 0.692078
1.496203, 0.692078
1.496203, 0.692078
1.485273, 0.692078
1.485273, 0.703005
1.485273, 0.703005
1.485273, 0.703005
1.485273, 0.703005
1.485273, 0.703005
1.485273, 0.703005
1.485273, 0.703005
1.485273, 0.703005
1.485273, 0.703005
1.474346, 0.703005
1.474346, 0.703005
1.474346, 0.703005
1.474346, 0.703005
1.463422, 0.713932
1.463422, 0.713932
1.463422, 0.713932
1.452495, 0.713932
1.452495, 0.713932
1.441570, 0.713932
1.441570, 0.713932
1.441570, 0.713932
1.441570, 0.713932
1.430643, 0.724858
1.430643, 0.724858
1.430643, 0.724858
1.430643, 0.724858
1.430643, 0.724858
1.430643, 0.724858
1.430643, 0.724858
1.430643, 0.724858
1.419713, 0.724858
1.419713, 0.724858
1.419713, 0.724858
1.397861, 0.724858
1.397861, 0.724858
1.397861, 0.724858
1.386934, 0.724858
1.376010, 0.724858
1.376010, 0.724858
1.354156, 0.724858
1.354156, 0.724858
1.343229, 0.724858
1.343229, 0.724858
1.343229, 0.724858
1.343229, 0.724858
1.332302, 0.724858
1.332302, 0.724858
1.332302, 0.724858
1.321377, 0.724858
1.321377, 0.724858
1.310450, 0.724858
1.310450, 0.724858
1.310450, 0.713932
1.299523, 0.713932
1.299523, 0.713932
1.299523, 0.713932
1.299523, 0.713932
1.299523, 0.713932
1.288599, 0.713932
1.288599, 0.713932
1.277668, 0.713932
1.266741, 0.713932
1.266741, 0.713932
1.266741, 0.713932
1.255817, 0.703005
1.255817, 0.703005
1.255817, 0.703005
1.255817, 0.703005
1.255817, 0.703005
1.244890, 0.703005
1.244890, 0.703005
1.244890, 0.692078
1.233963, 0.692078
1.223038, 0.692078
1.223038, 0.692078
1.223038, 0.692078
1.223038, 0.692078
1.212109, 0.692078
1.212109, 0.681151
1.212109, 0.681151
1.201184, 0.681151
1.201184, 0.681151
1.201184, 0.670226
1.179330, 0.670226
1.179330, 0.670226
1.179330, 0.670226
1.179330, 0.670226
1.179330, 0.670226
1.179330, 0.670226
1.179330, 0.670226
1.168406, 0.670226
1.157478, 0.659299
1.157478, 0.659299
1.146551, 0.648372
1.135624, 0.648372
1.135624, 0.648372
1.135624, 0.648372
1.135624, 0.648372
1.135624, 0.648372
1.135624, 0.648372
1.124697, 0.648372
1.113770, 0.637446
1.113770, 0.626519
1.113770, 0.626519
1.102845, 0.626519
1.102845, 0.626519
1.091918, 0.615592
1.091918, 0.615592
1.091918, 0.604666
1.091918, 0.604666
1.091918, 0.604666
1.080994, 0.593740
1.080994, 0.582812
1.080994, 0.582812
1.080994, 0.582812
1.080994, 0.582812
1.070064, 0.582812
1.070064, 0.571887
1.070064, 0.571887
1.070064, 0.560960
1.070064, 0.560960
1.070064, 0.560960
1.070064, 0.560960
1.070064, 0.539106
1.070064, 0.539106
1.070064, 0.539106
1.059137, 0.528180
1.059137, 0.528180
1.059137, 0.517253
1.059137, 0.517253
1.059137, 0.517253
1.059137, 0.506327
1.059137, 0.495401
1.059137, 0.495401
1.059137, 0.484473
1.059137, 0.484473
1.059137, 0.473547
1.059137, 0.473547
1.059137, 0.473547
1.048213, 0.462621
1.048213, 0.451694
1.048213, 0.451694
1.048213, 0.451694
1.048213, 0.440767
1.048213, 0.440767
1.048213, 0.429842
1.048213, 0.429842
1.048213, 0.418914
1.048213, 0.407988
1.048213, 0.407988
1.048213, 0.407988
1.048213, 0.397061
1.048213, 0.397061
1.048213, 0.386135
1.059137, 0.386135
1.059137, 0.375208
1.059137, 0.375208
1.059137, 0.364281
1.059137, 0.364281
1.070064, 0.353355
1.070064, 0.353355
1.070064, 0.353355
1.070064, 0.353355
1.070064, 0.353355
1.070064, 0.342428
1.070064, 0.342428
1.080994, 0.342428
1.080994, 0.342428
1.080994, 0.331502
1.091918, 0.331502
1.091918, 0.320574
1.091918, 0.320574
1.091918, 0.320574
1.102845, 0.320574
1.102845, 0.309649
1.102845, 0.309649
1.102845, 0.309649
1.102845, 0.309649
1.102845, 0.309649
1.113770, 0.309649
1.113770, 0.309649
1.113770, 0.309649
1.113770, 0.309649
1.113770, 0.298722
1.124697, 0.298722
1.135624, 0.298722
1.135624, 0.298722
1.135624, 0.298722
1.135624, 0.298722
1.146551, 0.298722
1.146551, 0.287795
1.146551, 0.287795
1.146551, 0.287795
1.157478, 0.287795
1.157478, 0.287795
1.157478, 0.276869
1.157478, 0.276869
1.168406, 0.276869
1.168406, 0.276869
1.168406, 0.276869
1.179330, 0.276869
1.179330, 0.276869
1.190257, 0.276869
1.190257, 0.276869
1.201184, 0.265943
1.201184, 0.265943
1.201184, 0.265943
1.201184, 0.265943
1.201184, 0.265943
1.212109, 0.265943
1.212109, 0.265943
1.212109, 0.265943
1.223038, 0.265943
1.223038, 0.265943
1.223038, 0.265943
1.233963, 0.265943
1.233963, 0.265943
1.233963, 0.265943
1.233963, 0.265943
1.244890, 0.265943
1.244890, 0.265943
1.244890, 0.265943
1.244890, 0.265943
1.255817, 0.265943
1.255817, 0.265943
1.266741, 0.255015
1.266741, 0.255015
1.277668, 0.255015
1.277668, 0.255015
1.288599, 0.255015
1.288599, 0.255015
1.299523, 0.255015
1.299523, 0.255015
1.310450, 0.255015
1.310450, 0.255015
1.310450, 0.265943
1.321377, 0.265943
1.321377, 0.265943
1.321377, 0.265943
1.321377, 0.265943
1.321377, 0.265943
1.321377, 0.265943
1.321377, 0.265943
1.321377, 0.265943
1.332302, 0.265943
1.332302, 0.276869
1.343229, 0.276869
1.354156, 0.276869
1.365083, 0.276869
1.365083, 0.276869
1.376010, 0.287795
1.376010, 0.287795
1.386934, 0.287795
1.386934, 0.287795
1.386934, 0.287795
1.397861, 0.287795
1.397861, 0.287795
1.397861, 0.287795
1.408789, 0.287795
1.408789, 0.287795
1.408789, 0.287795
1.408789, 0.287795
1.419713, 0.298722
1.419713, 0.298722
1.419713, 0.298722
1.430643, 0.298722
1.441570, 0.298722
1.441570, 0.298722
1.441570, 0.298722
1.441570, 0.309649
1.452495, 0.320574
1.452495, 0.320574
1.463422, 0.320574
1.463422, 0.320574
1.463422, 0.320574
1.463422, 0.320574
1.463422, 0.320574
1.463422, 0.331502
1.463422, 0.331502
1.463422, 0.331502
1.463422, 0.331502
1.463422, 0.331502
1.474346, 0.331502
1.474346, 0.342428
1.485273, 0.342428
1.485273, 0.342428
1.485273, 0.342428
1.485273, 0.342428
1.485273, 0.342428
1.485273, 0.353355
1.496203, 0.353355
1.496203, 0.364281
1.496203, 0.364281
1.496203, 0.364281
1.507127, 0.364281
1.507127, 0.364281
1.507127, 0.364281
1.507127, 0.375208
1.528982, 0.386135
1.528982, 0.386135
1.528982, 0.386135
1.528982, 0.386135
1.528982, 0.386135
1.528982, 0.397061
1.528982, 0.397061
1.528982, 0.407988
1.528982, 0.407988
1.539906, 0.407988
1.539906, 0.407988
1.550833, 0.407988
1.550833, 0.407988
1.550833, 0.407988
1.550833, 0.418914
1.550833, 0.418914
1.550833, 0.429842
1.550833, 0.429842
1.550833, 0.429842
1.561763, 0.440767
1.561763, 0.440767
1.561763, 0.451694
1.572688, 0.451694
1.572688, 0.451694
1.572688, 0.462621
1.572688, 0.473547
1.572688, 0.484473
1.572688, 0.484473
1.583615, 0.484473
1.583615, 0.484473
1.583615, 0.495401
1.583615, 0.495401
1.583615, 0.495401
1.583615, 0.495401
1.583615, 0.495401
1.583615, 0.495401
1.583615, 0.495401
1.583615, 0.495401
1.583615, 0.495401
1.583615, 0.495401
1.583615, 0.506327
1.583615, 0.506327
1.583615, 0.517253
1.583615, 0.517253
1.583615, 0.528180
1.583615, 0.528180
1.583615, 0.528180
1.583615, 0.539106
1.583615, 0.539106
1.583615, 0.550033
1.583615, 0.550033
1.583615, 0.550033
1.583615, 0.560960
1.583615, 0.560960
1.583615, 0.560960
1.583615, 0.560960
1.583615, 0.571887
1.583615, 0.571887
1.583615, 0.571887
1.583615, 0.571887
1.583615, 0.571887
1.583615, 0.571887
1.583615, 0.582812
1.583615, 0.582812
1.583615, 0.593740
1.583615, 0.593740
1.572688, 0.604666
1.572688, 0.604666
1.572688, 0.604666
1.572688, 0.604666
1.572688, 0.615592
1.572688, 0.615592
1.572688, 0.626519
1.572688, 0.626519
1.572688, 0.648372
1.572688, 0.648372
1.572688, 0.648372
1.572688, 0.659299
1.572688, 0.659299
1.572688, 0.659299
1.572688, 0.670226
1.572688, 0.670226
1.572688, 0.670226
1.572688, 0.681151
1.572688, 0.681151
1.572688, 0.681151
1.572688, 0.681151
1.572688, 0.692078
1.572688, 0.692078
1.572688, 0.692078
1.572688, 0.703005
1.572688, 0.703005
1.572688, 0.703005
1.572688, 0.703005
1.572688, 0.703005
1.572688, 0.703005
1.572688, 0.713932
1.572688, 0.713932
1.572688, 0.724858
1.572688, 0.735785
1.572688, 0.735785
1.572688, 0.735785
1.572688, 0.735785
1.572688, 0.746712
1.572688, 0.746712
1.572688, 0.746712
1.572688, 0.757639
1.572688, 0.768565
1.572688, 0.779491
1.583615, 0.779491
1.583615, 0.779491
1.583615, 0.779491
1.583615, 0.779491
1.583615, 0.790417
1.583615, 0.790417
1.583615, 0.790417
1.583615, 0.790417
1.583615, 0.790417
1.583615, 0.801344
1.583615, 0.801344
1.583615, 0.801344
1.583615, 0.801344
1.583615, 0.801344
1.583615, 0.812271
1.583615, 0.812271
1.583615, 0.823198
1.583615, 0.823198
1.583615, 0.823198
1.583615, 0.823198
1.583615, 0.823198
1.594539, 0.834124
1.594539, 0.834124
1.594539, 0.845050
1.594539, 0.845050
1.594539, 0.855977
1.594539, 0.855977
1.594539, 0.866903
1.594539, 0.877830
1.594539, 0.877830
1.594539, 0.888757
1.594539, 0.888757
1.594539, 0.899684
1.594539, 0.910610
1.594539, 0.910610
1.594539, 0.910610
